"","date","timestamp","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","general_admission","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","metro_code","postal_code","timezone","has_upcoming_events","id_venue","city","extended_address","display_location","state","score_venue","num_upcoming_events","address","slug","name","url_venue","country","popularity_venue","name_v2","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-10-23","2018-10-23_16.06.22",FALSE,4346921,"Green Bay Packers at Los Angeles Rams","2018-04-20T00:00:00",0.957,"nfl","normal","","2018-10-28T13:25:00","2018-10-29T00:25:00",FALSE,FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:47:14",0.931,"Packers at Rams","2018-10-28T20:25:00",FALSE,NA,1337,380,190,328,312,202,1017,FALSE,"2018-08-24T21:53:39Z","QRCODE",0,"90037","America/Los_Angeles",TRUE,51012,"Los Angeles","Los Angeles, CA 90037","Los Angeles, CA","CA",0.86898464,8,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"12","2018-10-23","2018-10-23_16.06.22",FALSE,4347101,"San Francisco 49ers at Arizona Cardinals","2018-04-20T00:00:00",0.872,"nfl","normal","","2018-10-28T13:25:00","2018-10-29T00:25:00",FALSE,FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:47:51",0.874,"49ers at Cardinals","2018-10-28T20:25:00",FALSE,NA,1189,111.08566,43,93,537,43,607,FALSE,"2018-08-24T21:53:39Z","QRCODE",753,"85305","America/Phoenix",TRUE,43,"Glendale","Glendale, AZ 85305","Glendale, AZ","AZ",0.93402725,9,"1 Cardinals Drive","state-farm-stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"13","2018-10-23","2018-10-23_16.06.22",FALSE,4347136,"New Orleans Saints at Minnesota Vikings","2018-04-20T00:00:00",0.875,"nfl","normal","","2018-10-28T19:20:00","2018-10-29T04:20:00",FALSE,FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T01:04:04",0.873,"Saints at Vikings","2018-10-29T00:20:00",FALSE,NA,1292,338.66666,117,225,6,117,900,FALSE,"2018-08-24T21:53:39Z","QRCODE",0,"55415","America/Chicago",TRUE,218451,"Minneapolis","Minneapolis, MN 55415","Minneapolis, MN","MN",0.88524246,13,"401 Chicago Avenue","u-s-bank-stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"14","2018-10-23","2018-10-23_16.06.22",FALSE,4347062,"New England Patriots at Buffalo Bills","2018-04-20T00:00:00",0.873,"nfl","normal","","2018-10-29T20:15:00","2018-10-30T04:15:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:47:44",0.859,"Patriots at Bills","2018-10-30T00:15:00",FALSE,NA,1392,139,68,113,513,68,446,FALSE,"2018-08-24T21:53:39Z","QRCODE",514,"14127","America/New_York",TRUE,1135,"Orchard Park","Orchard Park, NY 14127","Orchard Park, NY","NY",0.8815085,6,"1 Bills Drive","new-era-field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"15","2018-10-23","2018-10-23_16.06.22",FALSE,4347131,"Oakland Raiders at San Francisco 49ers","2018-04-20T00:00:00",0.969,"nfl","normal","","2018-11-01T17:20:00","2018-11-02T04:20:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:47:57",0.915,"Raiders at 49ers","2018-11-02T00:20:00",FALSE,NA,2059,308.41766,136,294,577,136,1095,FALSE,"2018-08-24T21:53:39Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,9,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"16","2018-10-23","2018-10-23_16.06.22",FALSE,4466234,"Texas Tech Red Raiders at Kansas Jayhawks Womens Volleyball","2018-07-28T00:00:00",0.363,"sports","normal","","2018-11-03T13:00:00","2018-11-03T22:00:00",FALSE,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T16:00:52",0.502,"Texas Tech Red Raiders at Kansas Jayhawks Womens Volleyball","2018-11-03T18:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"66045","America/Chicago",TRUE,74230,"Lawrence","Lawrence, ","Lawrence",NA,0.56565154,3,"1550 Allen Fieldhhouse Dr","horejsi-center","Horejsi Center","https://seatgeek.com/venues/horejsi-center/tickets","",0,"Horejsi Center",38.9535,-95.2532,NA,NA,NA
"17","2018-10-23","2018-10-23_16.06.22",FALSE,4281935,"South Alabama Jaguars at Arkansas State Red Wolves Football","2018-02-28T00:00:00",0.509,"ncaa_football","normal","","2018-11-03T14:00:00","2018-11-03T23:00:00",FALSE,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T15:00:09",0.595,"South Alabama at Arkansas State","2018-11-03T19:00:00",FALSE,NA,45,43.85294,NA,44,68,24,60,NA,NA,NA,0,"72401","America/Chicago",TRUE,8896,"Jonesboro","Jonesboro, AR 72401","Jonesboro, AR","AR",0.47753516,1,"2180 Aggie Rd","centennial-bank-stadium-1","Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US",0,"Centennial Bank Stadium",35.8429,-90.6797,NA,NA,NA
"18","2018-10-23","2018-10-23_16.06.22",FALSE,4347083,"New York Jets at Miami Dolphins","2018-04-20T00:00:00",0.862,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:47:47",0.833,"Jets at Dolphins","2018-11-04T18:00:00",FALSE,NA,1509,190,80,158,4,152,225,FALSE,"2018-08-24T21:53:39Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,34,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"19","2018-10-23","2018-10-23_16.06.22",FALSE,4346997,"Kansas City Chiefs at Cleveland Browns","2018-04-20T00:00:00",0.833,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:47:31",0.813,"Chiefs at Browns","2018-11-04T18:00:00",FALSE,NA,1264,108,50,87,650,50,392,FALSE,"2018-08-24T21:53:39Z","QRCODE",510,"44114","America/New_York",TRUE,1123,"Cleveland","Cleveland, OH 44114","Cleveland, OH","OH",0.86852187,5,"100 Alfred Lerner Way","firstenergy-stadium-15","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"20","2018-10-23","2018-10-23_16.06.22",FALSE,4347140,"Detroit Lions at Minnesota Vikings","2018-04-20T00:00:00",0.855,"nfl","normal","","2018-11-04T12:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T01:04:05",0.826,"Lions at Vikings","2018-11-04T18:00:00",FALSE,NA,1379,269,117,232,473,117,1038,FALSE,"2018-08-24T21:53:39Z","QRCODE",0,"55415","America/Chicago",TRUE,218451,"Minneapolis","Minneapolis, MN 55415","Minneapolis, MN","MN",0.88524246,13,"401 Chicago Avenue","u-s-bank-stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"21","2018-10-23","2018-10-23_16.06.22",FALSE,4347069,"Pittsburgh Steelers at Baltimore Ravens","2018-04-20T00:00:00",0.866,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:47:45",0.835,"Steelers at Ravens","2018-11-04T18:00:00",FALSE,NA,1399,266.21768,121,209,294,131,814,FALSE,"2018-08-24T21:53:39Z","QRCODE",512,"21230","America/New_York",TRUE,1121,"Baltimore","Baltimore, MD 21230","Baltimore, MD","MD",0.8927189,5,"1101 Russell St","m-t-bank-stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"22","2018-10-23","2018-10-23_16.06.22",FALSE,4346937,"Atlanta Falcons at Washington Redskins","2018-04-20T00:00:00",0.894,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:47:17",0.855,"Falcons at Redskins","2018-11-04T18:00:00",FALSE,NA,1151,174,75,162,448,85,408,FALSE,"2018-08-24T21:53:39Z","QRCODE",511,"20785","America/New_York",TRUE,35,"Landover","Landover, MD 20785","Landover, MD","MD",0.9333444,4,"1600 Fedex Way","fedex-field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"23","2018-10-23","2018-10-23_16.06.22",FALSE,4347061,"Chicago Bears at Buffalo Bills","2018-04-20T00:00:00",0.874,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:47:43",0.84,"Bears at Bills","2018-11-04T18:00:00",FALSE,NA,1073,153,60,135,414,71,479,FALSE,"2018-08-24T21:53:39Z","QRCODE",514,"14127","America/New_York",TRUE,1135,"Orchard Park","Orchard Park, NY 14127","Orchard Park, NY","NY",0.8815085,6,"1 Bills Drive","new-era-field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"24","2018-10-23","2018-10-23_16.06.22",FALSE,4347033,"Tampa Bay Buccaneers at Carolina Panthers","2018-04-20T00:00:00",0.836,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38",0.815,"Buccaneers at Panthers","2018-11-04T18:00:00",FALSE,NA,1535,148,81,141,3,102,203,FALSE,"2018-08-24T21:53:39Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,8,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"25","2018-10-23","2018-10-23_16.06.22",FALSE,4347127,"Los Angeles Chargers at Seattle Seahawks","2018-04-20T00:00:00",0.877,"nfl","normal","","2018-11-04T13:05:00","2018-11-05T01:05:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56",0.844,"Chargers at Seahawks","2018-11-04T21:05:00",FALSE,NA,1517,389.42477,162,360,113,171,873,FALSE,"2018-08-24T21:53:39Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,8,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"26","2018-10-23","2018-10-23_16.06.22",FALSE,4347141,"Houston Texans at Denver Broncos","2018-04-20T00:00:00",0.837,"nfl","normal","","2018-11-04T14:05:00","2018-11-05T01:05:00",FALSE,FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05",0.816,"Texans at Broncos","2018-11-04T21:05:00",FALSE,NA,1503,322.36365,97,287,66,126,1097,FALSE,"2018-08-24T21:53:39Z","QRCODE",751,"80204","America/Denver",TRUE,1131,"Denver","Denver, CO 80204","Denver, CO","CO",0.9028296,6,"1701 Bryant St.","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"27","2018-10-23","2018-10-23_16.06.22",TRUE,4346970,"Los Angeles Rams at New Orleans Saints","2018-04-20T00:00:00",0.84,"nfl","normal","","2018-11-04T15:25:00","2018-11-05T01:25:00",FALSE,FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:47:25",0.816,"Rams at Saints","2018-11-04T21:25:00",FALSE,NA,629,325,113,300,637,113,1800,FALSE,"2018-05-29T20:39:08Z","QRCODE",622,"70112","America/Chicago",TRUE,128,"New Orleans","New Orleans, LA 70112","New Orleans, LA","LA",0.8966978,15,"1500 Sugar Bowl Drive","mercedes-benz-superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"28","2018-10-23","2018-10-23_16.06.22",FALSE,4494650,"Alex G","2018-08-23T00:00:00",0.517,"concert","normal","","2018-11-04T19:00:00","2018-11-05T05:00:00",FALSE,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10",0.585,"Alex G","2018-11-05T01:00:00",FALSE,TRUE,1,107.354836,NA,64,31,41,584,NA,NA,NA,0,"60608","America/Chicago",TRUE,60271,"Chicago","Chicago, IL 60608","Chicago, IL","IL",0.51888376,57,"1807 S Allport St","thalia-hall","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","US",0,"Thalia Hall",41.8577,-87.6575,NA,NA,NA
"29","2018-10-23","2018-10-23_16.06.22",FALSE,4347089,"Green Bay Packers at New England Patriots","2018-04-20T00:00:00",0.969,"nfl","normal","","2018-11-04T20:20:00","2018-11-05T05:20:00",FALSE,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49",0.905,"Packers at Patriots","2018-11-05T01:20:00",FALSE,NA,847,656,379,564,171,401,1645,FALSE,"2018-08-24T21:53:39Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,11,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"30","2018-10-23","2018-10-23_16.06.22",TRUE,4327922,"Tennessee Titans at Dallas Cowboys","2018-04-05T00:00:00",0.893,"nfl","normal","","2018-11-05T19:15:00","2018-11-06T05:15:00",FALSE,FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47",0.848,"Titans at Cowboys","2018-11-06T01:15:00",FALSE,NA,2518,224,NA,172,3350,NA,2400,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,19,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"31","2018-10-23","2018-10-23_16.06.22",FALSE,4347075,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:00:00",0.848,"nfl","normal","","2018-11-08T20:20:00","2018-11-09T05:20:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46",0.811,"Panthers at Steelers","2018-11-09T01:20:00",FALSE,NA,1850,209.28108,87,155,370,86,1268,FALSE,"2018-08-24T21:53:39Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,7,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
